,date,store_nbr,transactions
399,2013-01-10,35,553
400,2013-01-10,37,1323
401,2013-01-10,38,1323
402,2013-01-10,39,1209
403,2013-01-10,40,944
404,2013-01-10,41,649
405,2013-01-10,43,967
406,2013-01-10,44,3323
407,2013-01-10,45,2697
408,2013-01-10,46,2627
409,2013-01-10,47,2982
410,2013-01-10,48,2212
411,2013-01-10,49,1481
412,2013-01-10,50,2052
413,2013-01-10,51,1515
414,2013-01-10,54,684
415,2013-01-11,1,1813
416,2013-01-11,2,1786
417,2013-01-11,3,2954
418,2013-01-11,4,1398
419,2013-01-11,5,1446
420,2013-01-11,6,1563
421,2013-01-11,7,1497
422,2013-01-11,8,2858
423,2013-01-11,9,1750
424,2013-01-11,10,877
425,2013-01-11,11,2053
426,2013-01-11,12,1072
427,2013-01-11,13,825
428,2013-01-11,14,1412
429,2013-01-11,15,1168
430,2013-01-11,16,912
431,2013-01-11,17,986
432,2013-01-11,18,1221
433,2013-01-11,19,999
434,2013-01-11,23,1046
435,2013-01-11,24,2350
436,2013-01-11,25,979
437,2013-01-11,26,725
438,2013-01-11,27,856
439,2013-01-11,28,618
440,2013-01-11,30,623
441,2013-01-11,31,1011
442,2013-01-11,32,641
443,2013-01-11,33,893
444,2013-01-11,34,2407
445,2013-01-11,35,538
446,2013-01-11,37,1447
447,2013-01-11,38,1557
448,2013-01-11,39,1163
449,2013-01-11,40,970
450,2013-01-11,41,686
451,2013-01-11,43,1264
452,2013-01-11,44,3873
453,2013-01-11,45,3083
454,2013-01-11,46,2892
455,2013-01-11,47,3312
456,2013-01-11,48,2396
457,2013-01-11,49,1768
458,2013-01-11,50,2226
459,2013-01-11,51,1658
460,2013-01-11,54,766
461,2013-01-12,1,1473
462,2013-01-12,2,1998
463,2013-01-12,3,3407
464,2013-01-12,4,1543
465,2013-01-12,5,1553
466,2013-01-12,6,2020
467,2013-01-12,7,1416
468,2013-01-12,8,2936
469,2013-01-12,9,2271
470,2013-01-12,10,1120
471,2013-01-12,11,2603
472,2013-01-12,12,1241
473,2013-01-12,13,1179
474,2013-01-12,14,1939
475,2013-01-12,15,1396
476,2013-01-12,16,1045
477,2013-01-12,17,1385
478,2013-01-12,18,1217
479,2013-01-12,19,1521
480,2013-01-12,23,1208
481,2013-01-12,24,2346
482,2013-01-12,25,1368
483,2013-01-12,26,907
484,2013-01-12,27,1330
485,2013-01-12,28,890
486,2013-01-12,30,702
487,2013-01-12,31,1262
488,2013-01-12,32,822
489,2013-01-12,33,1108
490,2013-01-12,34,2591
491,2013-01-12,35,750
492,2013-01-12,37,1622
493,2013-01-12,38,2142
494,2013-01-12,39,1518
495,2013-01-12,40,1039
496,2013-01-12,41,861
497,2013-01-12,43,1142
498,2013-01-12,44,4423
499,2013-01-12,45,3927
500,2013-01-12,46,4263
501,2013-01-12,47,4278
502,2013-01-12,48,3355
503,2013-01-12,49,2309
504,2013-01-12,50,3258
505,2013-01-12,51,1873
506,2013-01-12,54,954
507,2013-01-13,1,542
508,2013-01-13,2,1988
509,2013-01-13,3,3217
510,2013-01-13,4,1873
511,2013-01-13,5,1510
512,2013-01-13,6,2219
513,2013-01-13,7,1328
514,2013-01-13,8,2765
515,2013-01-13,9,2457
516,2013-01-13,10,1013
517,2013-01-13,11,2875
518,2013-01-13,12,1166
519,2013-01-13,13,858
520,2013-01-13,14,1317
521,2013-01-13,15,1122
522,2013-01-13,16,1260
523,2013-01-13,17,1441
524,2013-01-13,18,1376
525,2013-01-13,19,1269
526,2013-01-13,23,1187
527,2013-01-13,24,2001
528,2013-01-13,25,748
529,2013-01-13,26,963
530,2013-01-13,27,1575
531,2013-01-13,28,1197
532,2013-01-13,30,686
533,2013-01-13,31,1467
534,2013-01-13,32,753
535,2013-01-13,33,1207
536,2013-01-13,34,2381
537,2013-01-13,35,657
538,2013-01-13,37,1210
539,2013-01-13,38,2256
540,2013-01-13,39,1630
541,2013-01-13,40,1048
542,2013-01-13,41,1120
543,2013-01-13,43,1145
544,2013-01-13,44,4676
545,2013-01-13,45,4345
546,2013-01-13,46,4713
547,2013-01-13,47,4796
548,2013-01-13,48,3993
549,2013-01-13,49,2662
550,2013-01-13,50,3261
551,2013-01-13,51,1808
552,2013-01-13,54,1225
553,2013-01-14,1,1780
554,2013-01-14,2,1713
555,2013-01-14,3,2785
556,2013-01-14,4,1321
557,2013-01-14,5,1457
558,2013-01-14,6,1545
559,2013-01-14,7,1629
560,2013-01-14,8,2622
561,2013-01-14,9,2009
562,2013-01-14,10,1000
563,2013-01-14,11,2056
564,2013-01-14,12,1147
565,2013-01-14,13,869
566,2013-01-14,14,1700
567,2013-01-14,15,1368
568,2013-01-14,16,977
569,2013-01-14,17,1209
570,2013-01-14,18,1314
571,2013-01-14,19,1115
572,2013-01-14,23,1138
573,2013-01-14,24,2341
574,2013-01-14,25,664
575,2013-01-14,26,758
576,2013-01-14,27,1005
577,2013-01-14,28,754
578,2013-01-14,30,690
579,2013-01-14,31,1181
580,2013-01-14,32,644
581,2013-01-14,33,1008
582,2013-01-14,34,2246
583,2013-01-14,35,579
584,2013-01-14,37,1305
585,2013-01-14,38,1502
586,2013-01-14,39,1248
587,2013-01-14,40,1109
588,2013-01-14,41,739
589,2013-01-14,43,1091
590,2013-01-14,44,3450
591,2013-01-14,45,2937
592,2013-01-14,46,2780
593,2013-01-14,47,3145
594,2013-01-14,48,2223
595,2013-01-14,49,1525
596,2013-01-14,50,2150
597,2013-01-14,51,1491
598,2013-01-14,54,759
599,2013-01-15,1,1680
600,2013-01-15,2,1806
601,2013-01-15,3,2757
602,2013-01-15,4,1385
603,2013-01-15,5,1450
604,2013-01-15,6,1619
605,2013-01-15,7,1603
606,2013-01-15,8,2558
607,2013-01-15,9,2163
608,2013-01-15,10,1070
609,2013-01-15,11,2152
610,2013-01-15,12,1180
611,2013-01-15,13,871
612,2013-01-15,14,1554
613,2013-01-15,15,1319
614,2013-01-15,16,1001
615,2013-01-15,17,1216
616,2013-01-15,18,1350
617,2013-01-15,19,1042
618,2013-01-15,23,1075
619,2013-01-15,24,2338
620,2013-01-15,25,644
621,2013-01-15,26,787
622,2013-01-15,27,953
623,2013-01-15,28,846
624,2013-01-15,30,754
625,2013-01-15,31,1184
626,2013-01-15,32,683
627,2013-01-15,33,1062
628,2013-01-15,34,2285
629,2013-01-15,35,619
630,2013-01-15,37,1406
631,2013-01-15,38,1395
632,2013-01-15,39,1318
633,2013-01-15,40,1153
634,2013-01-15,41,693
635,2013-01-15,43,1123
636,2013-01-15,44,3527
637,2013-01-15,45,3016
638,2013-01-15,46,2973
639,2013-01-15,47,3305
640,2013-01-15,48,2275
641,2013-01-15,49,1571
642,2013-01-15,50,2001
643,2013-01-15,51,1604
644,2013-01-15,54,768
645,2013-01-16,1,1933
646,2013-01-16,2,1988
647,2013-01-16,3,3108
648,2013-01-16,4,1557
649,2013-01-16,5,1461
650,2013-01-16,6,1677
651,2013-01-16,7,1619
652,2013-01-16,8,2820
653,2013-01-16,9,1981
654,2013-01-16,10,973
655,2013-01-16,11,2060
656,2013-01-16,12,1068
657,2013-01-16,13,767
658,2013-01-16,14,1406
659,2013-01-16,15,1222
660,2013-01-16,16,782
661,2013-01-16,17,1127
662,2013-01-16,18,1313
663,2013-01-16,19,986
664,2013-01-16,23,1124
665,2013-01-16,24,2555
666,2013-01-16,25,775
667,2013-01-16,26,786
668,2013-01-16,27,1070
669,2013-01-16,28,678
670,2013-01-16,30,678
671,2013-01-16,31,1096
672,2013-01-16,32,648
673,2013-01-16,33,1010
674,2013-01-16,34,2218
675,2013-01-16,35,597
676,2013-01-16,37,1495
677,2013-01-16,38,1483
678,2013-01-16,39,1047
679,2013-01-16,40,978
680,2013-01-16,41,736
681,2013-01-16,43,1037
682,2013-01-16,44,4026
683,2013-01-16,45,3183
684,2013-01-16,46,3034
685,2013-01-16,47,3406
686,2013-01-16,48,2343
687,2013-01-16,49,1780
688,2013-01-16,50,2302
689,2013-01-16,51,1852
690,2013-01-16,54,686
691,2013-01-17,1,1786
692,2013-01-17,2,1672
693,2013-01-17,3,2653
694,2013-01-17,4,1296
695,2013-01-17,5,1458
696,2013-01-17,6,1547
697,2013-01-17,7,1565
698,2013-01-17,8,2591
699,2013-01-17,9,1932
700,2013-01-17,10,960
701,2013-01-17,11,2167
702,2013-01-17,12,1186
703,2013-01-17,13,794
704,2013-01-17,14,1420
705,2013-01-17,15,1274
706,2013-01-17,16,973
707,2013-01-17,17,1128
708,2013-01-17,18,1249
709,2013-01-17,19,977
710,2013-01-17,23,1089
711,2013-01-17,24,2557
712,2013-01-17,25,640
713,2013-01-17,26,818
714,2013-01-17,27,1037
715,2013-01-17,28,820
716,2013-01-17,30,790
717,2013-01-17,31,1161
718,2013-01-17,32,726
719,2013-01-17,33,961
720,2013-01-17,34,2315
721,2013-01-17,35,555
722,2013-01-17,37,1258
723,2013-01-17,38,1342
724,2013-01-17,39,1194
725,2013-01-17,40,942
726,2013-01-17,41,728
727,2013-01-17,43,1011
728,2013-01-17,44,3412
729,2013-01-17,45,2773
730,2013-01-17,46,2807
731,2013-01-17,47,3217
732,2013-01-17,48,2234
733,2013-01-17,49,1568
734,2013-01-17,50,2012
735,2013-01-17,51,1551
736,2013-01-17,54,727
737,2013-01-18,1,1745
738,2013-01-18,2,1901
739,2013-01-18,3,2936
740,2013-01-18,4,1493
741,2013-01-18,5,1378
742,2013-01-18,6,1548
743,2013-01-18,7,1749
744,2013-01-18,8,2766
745,2013-01-18,9,1639
746,2013-01-18,10,852
747,2013-01-18,11,2133
748,2013-01-18,12,1039
749,2013-01-18,13,803
750,2013-01-18,14,1305
751,2013-01-18,15,1157
752,2013-01-18,16,906
753,2013-01-18,17,1035
754,2013-01-18,18,1209
755,2013-01-18,19,923
756,2013-01-18,23,1071
757,2013-01-18,24,2559
758,2013-01-18,25,971
759,2013-01-18,26,822
760,2013-01-18,27,1034
761,2013-01-18,28,709
762,2013-01-18,30,696
763,2013-01-18,31,1044
764,2013-01-18,32,619
765,2013-01-18,33,860
766,2013-01-18,34,2510
767,2013-01-18,35,519
768,2013-01-18,37,1458
769,2013-01-18,38,1591
770,2013-01-18,39,1162
771,2013-01-18,40,944
772,2013-01-18,41,727
773,2013-01-18,43,1323
774,2013-01-18,44,3801
775,2013-01-18,45,3263
776,2013-01-18,46,2907
777,2013-01-18,47,3302
778,2013-01-18,48,2341
779,2013-01-18,49,1804
780,2013-01-18,50,2242
781,2013-01-18,51,1796
782,2013-01-18,54,779
783,2013-01-19,1,1389
784,2013-01-19,2,2043
785,2013-01-19,3,3453
786,2013-01-19,4,1705
787,2013-01-19,5,1517
788,2013-01-19,6,2132
789,2013-01-19,7,1581
790,2013-01-19,8,2944
791,2013-01-19,9,2336
792,2013-01-19,10,1372
793,2013-01-19,11,2569
794,2013-01-19,12,1319
795,2013-01-19,13,1140
796,2013-01-19,14,2031
797,2013-01-19,15,1390
798,2013-01-19,16,1022
799,2013-01-19,17,1440
800,2013-01-19,18,1362
801,2013-01-19,19,1735
802,2013-01-19,23,1231
803,2013-01-19,24,2487
804,2013-01-19,25,1494
805,2013-01-19,26,961
806,2013-01-19,27,1382
807,2013-01-19,28,996
808,2013-01-19,30,715
809,2013-01-19,31,1386
810,2013-01-19,32,770
811,2013-01-19,33,1201
812,2013-01-19,34,2695
813,2013-01-19,35,816
814,2013-01-19,37,1630
815,2013-01-19,38,2154
816,2013-01-19,39,1633
817,2013-01-19,40,1034
818,2013-01-19,41,952
819,2013-01-19,43,1127
820,2013-01-19,44,4656
821,2013-01-19,45,3984
822,2013-01-19,46,4372
823,2013-01-19,47,4377
824,2013-01-19,48,3392
825,2013-01-19,49,2469
826,2013-01-19,50,3426
827,2013-01-19,51,1830
828,2013-01-19,54,908
829,2013-01-20,1,507
830,2013-01-20,2,2006
831,2013-01-20,3,3466
832,2013-01-20,4,1742
833,2013-01-20,5,1596
834,2013-01-20,6,2202
835,2013-01-20,7,1368
836,2013-01-20,8,2755
837,2013-01-20,9,2427
838,2013-01-20,10,1162
839,2013-01-20,11,2597
840,2013-01-20,12,1211
841,2013-01-20,13,947
842,2013-01-20,14,1333
843,2013-01-20,15,1110
844,2013-01-20,16,1184
845,2013-01-20,17,1419
846,2013-01-20,18,1347
847,2013-01-20,19,1142
848,2013-01-20,23,1099
849,2013-01-20,24,1908
850,2013-01-20,25,816
851,2013-01-20,26,986
852,2013-01-20,27,1515
853,2013-01-20,28,1179
854,2013-01-20,30,616
855,2013-01-20,31,1389
856,2013-01-20,32,801
857,2013-01-20,33,1133
858,2013-01-20,34,2324
859,2013-01-20,35,697
860,2013-01-20,37,1233
861,2013-01-20,38,2294
862,2013-01-20,39,1582
863,2013-01-20,40,924
864,2013-01-20,41,1020
865,2013-01-20,43,1061
866,2013-01-20,44,4732
867,2013-01-20,45,4169
868,2013-01-20,46,4696
869,2013-01-20,47,4877
870,2013-01-20,48,4044
871,2013-01-20,49,2536
872,2013-01-20,50,3195
873,2013-01-20,51,1756
874,2013-01-20,54,1178
875,2013-01-21,1,1770
876,2013-01-21,2,1864
877,2013-01-21,3,2930
878,2013-01-21,4,1458
879,2013-01-21,5,1506
880,2013-01-21,6,1602
881,2013-01-21,7,1649
882,2013-01-21,8,2688
883,2013-01-21,9,2149
884,2013-01-21,10,1200
885,2013-01-21,11,2200
886,2013-01-21,12,1156
887,2013-01-21,13,864
888,2013-01-21,14,1934
889,2013-01-21,15,1439
890,2013-01-21,16,1000
891,2013-01-21,17,1310
892,2013-01-21,18,1306
893,2013-01-21,19,1158
894,2013-01-21,23,1161
895,2013-01-21,24,2391
896,2013-01-21,25,754
897,2013-01-21,26,730
898,2013-01-21,27,1018
899,2013-01-21,28,708
900,2013-01-21,30,692
901,2013-01-21,31,1184
902,2013-01-21,32,667
903,2013-01-21,33,1046
904,2013-01-21,34,2379
905,2013-01-21,35,509
906,2013-01-21,37,1370
907,2013-01-21,38,1414
908,2013-01-21,39,1325
909,2013-01-21,40,1169
910,2013-01-21,41,715
911,2013-01-21,43,1124
912,2013-01-21,44,3508
913,2013-01-21,45,3134
914,2013-01-21,46,3186
915,2013-01-21,47,3335
916,2013-01-21,48,2428
917,2013-01-21,49,1557
918,2013-01-21,50,2227
919,2013-01-21,51,1548
920,2013-01-21,54,788
921,2013-01-22,1,1762
922,2013-01-22,2,1794
923,2013-01-22,3,2721
924,2013-01-22,4,1285
925,2013-01-22,5,1459
926,2013-01-22,6,1584
927,2013-01-22,7,1583
928,2013-01-22,8,2491
929,2013-01-22,9,1949
930,2013-01-22,10,1109
931,2013-01-22,11,2128
932,2013-01-22,12,1145
933,2013-01-22,13,903
934,2013-01-22,14,1558
935,2013-01-22,15,1270
936,2013-01-22,16,933
937,2013-01-22,17,1310
938,2013-01-22,18,1362
939,2013-01-22,19,1017
940,2013-01-22,23,1085
941,2013-01-22,24,2293
942,2013-01-22,25,692
943,2013-01-22,26,690
944,2013-01-22,27,969
945,2013-01-22,28,819
946,2013-01-22,30,752
947,2013-01-22,31,1185
948,2013-01-22,32,668
949,2013-01-22,33,1096
950,2013-01-22,34,2221
951,2013-01-22,35,627
952,2013-01-22,37,1299
953,2013-01-22,38,1317
954,2013-01-22,39,1258
955,2013-01-22,40,1017
956,2013-01-22,41,646
957,2013-01-22,43,1055
958,2013-01-22,44,3349
959,2013-01-22,45,2759
960,2013-01-22,46,2786
961,2013-01-22,47,2973
962,2013-01-22,48,2130
963,2013-01-22,49,1500
964,2013-01-22,50,2182
965,2013-01-22,51,1489
966,2013-01-22,54,768
967,2013-01-23,1,1873
968,2013-01-23,2,1951
969,2013-01-23,3,2911
970,2013-01-23,4,1465
971,2013-01-23,5,1461
972,2013-01-23,6,1740
973,2013-01-23,7,1657
974,2013-01-23,8,2625
975,2013-01-23,9,1741
976,2013-01-23,10,1023
977,2013-01-23,11,2063
978,2013-01-23,12,1142
979,2013-01-23,13,797
980,2013-01-23,14,1490
981,2013-01-23,15,1245
982,2013-01-23,16,908
983,2013-01-23,17,1082
984,2013-01-23,18,1231
985,2013-01-23,19,1078
986,2013-01-23,23,1178
987,2013-01-23,24,2501
988,2013-01-23,25,795
989,2013-01-23,26,681
990,2013-01-23,27,1034
991,2013-01-23,28,674
992,2013-01-23,30,655
993,2013-01-23,31,952
994,2013-01-23,32,565
995,2013-01-23,33,1011
996,2013-01-23,34,2071
997,2013-01-23,35,538
998,2013-01-23,37,1437
999,2013-01-23,38,1495
1000,2013-01-23,39,1094
1001,2013-01-23,40,886
1002,2013-01-23,41,722
1003,2013-01-23,43,1019
1004,2013-01-23,44,3704
1005,2013-01-23,45,2872
1006,2013-01-23,46,2901
1007,2013-01-23,47,3207
1008,2013-01-23,48,2179
1009,2013-01-23,49,1606
1010,2013-01-23,50,2186
1011,2013-01-23,51,1683
1012,2013-01-23,54,690
