,date,store_nbr,transactions
52539,2016-01-06,45,3816
52540,2016-01-06,46,3325
52541,2016-01-06,47,4136
52542,2016-01-06,48,2859
52543,2016-01-06,49,3083
52544,2016-01-06,50,2301
52545,2016-01-06,51,1916
52546,2016-01-06,53,948
52547,2016-01-06,54,808
52548,2016-01-07,1,1822
52549,2016-01-07,2,1821
52550,2016-01-07,3,2946
52551,2016-01-07,4,1390
52552,2016-01-07,5,1242
52553,2016-01-07,6,1691
52554,2016-01-07,7,1776
52555,2016-01-07,8,2762
52556,2016-01-07,9,1949
52557,2016-01-07,10,872
52558,2016-01-07,11,2168
52559,2016-01-07,12,1234
52560,2016-01-07,13,884
52561,2016-01-07,14,1483
52562,2016-01-07,15,1324
52563,2016-01-07,16,706
52564,2016-01-07,17,1207
52565,2016-01-07,18,1358
52566,2016-01-07,19,1084
52567,2016-01-07,20,1438
52568,2016-01-07,21,916
52569,2016-01-07,22,654
52570,2016-01-07,23,981
52571,2016-01-07,24,2201
52572,2016-01-07,25,724
52573,2016-01-07,26,457
52574,2016-01-07,27,1346
52575,2016-01-07,28,1034
52576,2016-01-07,29,966
52577,2016-01-07,30,717
52578,2016-01-07,31,1394
52579,2016-01-07,32,524
52580,2016-01-07,33,940
52581,2016-01-07,34,1968
52582,2016-01-07,35,669
52583,2016-01-07,36,1121
52584,2016-01-07,37,1445
52585,2016-01-07,38,1430
52586,2016-01-07,39,1286
52587,2016-01-07,40,1269
52588,2016-01-07,41,956
52589,2016-01-07,42,922
52590,2016-01-07,43,1299
52591,2016-01-07,44,3866
52592,2016-01-07,45,3306
52593,2016-01-07,46,2981
52594,2016-01-07,47,3528
52595,2016-01-07,48,2545
52596,2016-01-07,49,2664
52597,2016-01-07,50,2070
52598,2016-01-07,51,1590
52599,2016-01-07,53,753
52600,2016-01-07,54,733
52601,2016-01-08,1,1823
52602,2016-01-08,2,1887
52603,2016-01-08,3,3205
52604,2016-01-08,4,1523
52605,2016-01-08,5,1296
52606,2016-01-08,6,1768
52607,2016-01-08,7,1896
52608,2016-01-08,8,2923
52609,2016-01-08,9,1807
52610,2016-01-08,10,836
52611,2016-01-08,11,2131
52612,2016-01-08,12,1095
52613,2016-01-08,13,776
52614,2016-01-08,14,1290
52615,2016-01-08,15,1285
52616,2016-01-08,16,737
52617,2016-01-08,17,1148
52618,2016-01-08,18,1148
52619,2016-01-08,19,999
52620,2016-01-08,20,1226
52621,2016-01-08,21,882
52622,2016-01-08,22,602
52623,2016-01-08,23,1090
52624,2016-01-08,24,2416
52625,2016-01-08,25,967
52626,2016-01-08,26,567
52627,2016-01-08,27,1460
52628,2016-01-08,28,1033
52629,2016-01-08,29,903
52630,2016-01-08,30,587
52631,2016-01-08,31,1312
52632,2016-01-08,32,547
52633,2016-01-08,33,897
52634,2016-01-08,34,2268
52635,2016-01-08,35,662
52636,2016-01-08,36,1006
52637,2016-01-08,37,1535
52638,2016-01-08,38,1503
52639,2016-01-08,39,1207
52640,2016-01-08,40,1314
52641,2016-01-08,41,1067
52642,2016-01-08,42,976
52643,2016-01-08,43,1259
52644,2016-01-08,44,4301
52645,2016-01-08,45,3644
52646,2016-01-08,46,3133
52647,2016-01-08,47,3812
52648,2016-01-08,48,2689
52649,2016-01-08,49,2991
52650,2016-01-08,50,2426
52651,2016-01-08,51,1781
52652,2016-01-08,53,840
52653,2016-01-08,54,868
52654,2016-01-09,1,1331
52655,2016-01-09,2,2141
52656,2016-01-09,3,3824
52657,2016-01-09,4,1753
52658,2016-01-09,5,1350
52659,2016-01-09,6,2331
52660,2016-01-09,7,1942
52661,2016-01-09,8,2988
52662,2016-01-09,9,2481
52663,2016-01-09,10,1093
52664,2016-01-09,11,2493
52665,2016-01-09,12,1370
52666,2016-01-09,13,1198
52667,2016-01-09,14,1700
52668,2016-01-09,15,1434
52669,2016-01-09,16,769
52670,2016-01-09,17,1598
52671,2016-01-09,18,1334
52672,2016-01-09,19,1641
52673,2016-01-09,20,1797
52674,2016-01-09,21,1244
52675,2016-01-09,22,692
52676,2016-01-09,23,1115
52677,2016-01-09,24,2378
52678,2016-01-09,25,1298
52679,2016-01-09,26,617
52680,2016-01-09,27,1802
52681,2016-01-09,28,1334
52682,2016-01-09,29,1237
52683,2016-01-09,30,715
52684,2016-01-09,31,1530
52685,2016-01-09,32,686
52686,2016-01-09,33,1022
52687,2016-01-09,34,2298
52688,2016-01-09,35,669
52689,2016-01-09,36,1192
52690,2016-01-09,37,1649
52691,2016-01-09,38,2191
52692,2016-01-09,39,1761
52693,2016-01-09,40,1364
52694,2016-01-09,41,1191
52695,2016-01-09,42,1310
52696,2016-01-09,43,1316
52697,2016-01-09,44,5186
52698,2016-01-09,45,4545
52699,2016-01-09,46,4696
52700,2016-01-09,47,4971
52701,2016-01-09,48,4044
52702,2016-01-09,49,3396
52703,2016-01-09,50,3198
52704,2016-01-09,51,1924
52705,2016-01-09,53,1022
52706,2016-01-09,54,814
52707,2016-01-10,1,507
52708,2016-01-10,2,2064
52709,2016-01-10,3,3740
52710,2016-01-10,4,1770
52711,2016-01-10,5,1259
52712,2016-01-10,6,2219
52713,2016-01-10,7,1646
52714,2016-01-10,8,2767
52715,2016-01-10,9,2389
52716,2016-01-10,10,916
52717,2016-01-10,11,2887
52718,2016-01-10,12,1376
52719,2016-01-10,13,941
52720,2016-01-10,14,1280
52721,2016-01-10,15,1114
52722,2016-01-10,16,906
52723,2016-01-10,17,1648
52724,2016-01-10,18,1266
52725,2016-01-10,19,1223
52726,2016-01-10,20,2178
52727,2016-01-10,21,1513
52728,2016-01-10,22,685
52729,2016-01-10,23,1050
52730,2016-01-10,24,1829
52731,2016-01-10,25,895
52732,2016-01-10,26,590
52733,2016-01-10,27,1835
52734,2016-01-10,28,1505
52735,2016-01-10,29,1266
52736,2016-01-10,30,681
52737,2016-01-10,31,1650
52738,2016-01-10,32,614
52739,2016-01-10,33,1133
52740,2016-01-10,34,2096
52741,2016-01-10,35,715
52742,2016-01-10,36,1222
52743,2016-01-10,37,1132
52744,2016-01-10,38,2025
52745,2016-01-10,39,1578
52746,2016-01-10,40,1093
52747,2016-01-10,41,1238
52748,2016-01-10,42,1275
52749,2016-01-10,43,1300
52750,2016-01-10,44,5220
52751,2016-01-10,45,4551
52752,2016-01-10,46,4709
52753,2016-01-10,47,4943
52754,2016-01-10,48,4395
52755,2016-01-10,49,3399
52756,2016-01-10,50,2977
52757,2016-01-10,51,1909
52758,2016-01-10,53,1070
52759,2016-01-10,54,1134
52760,2016-01-11,1,1767
52761,2016-01-11,2,1920
52762,2016-01-11,3,2926
52763,2016-01-11,4,1429
52764,2016-01-11,5,1308
52765,2016-01-11,6,1696
52766,2016-01-11,7,1833
52767,2016-01-11,8,2730
52768,2016-01-11,9,1906
52769,2016-01-11,10,880
52770,2016-01-11,11,2118
52771,2016-01-11,12,1231
52772,2016-01-11,13,905
52773,2016-01-11,14,1436
52774,2016-01-11,15,1396
52775,2016-01-11,16,797
52776,2016-01-11,17,1341
52777,2016-01-11,18,1208
52778,2016-01-11,19,1207
52779,2016-01-11,20,1265
52780,2016-01-11,21,961
52781,2016-01-11,22,659
52782,2016-01-11,23,1002
52783,2016-01-11,24,2157
52784,2016-01-11,25,724
52785,2016-01-11,26,442
52786,2016-01-11,27,1305
52787,2016-01-11,28,911
52788,2016-01-11,29,956
52789,2016-01-11,30,693
52790,2016-01-11,31,1391
52791,2016-01-11,32,564
52792,2016-01-11,33,999
52793,2016-01-11,34,2016
52794,2016-01-11,35,660
52795,2016-01-11,36,1003
52796,2016-01-11,37,1402
52797,2016-01-11,38,1439
52798,2016-01-11,39,1310
52799,2016-01-11,40,1445
52800,2016-01-11,41,885
52801,2016-01-11,42,929
52802,2016-01-11,43,1286
52803,2016-01-11,44,3968
52804,2016-01-11,45,3262
52805,2016-01-11,46,2923
52806,2016-01-11,47,3548
52807,2016-01-11,48,2396
52808,2016-01-11,49,2590
52809,2016-01-11,50,2221
52810,2016-01-11,51,1534
52811,2016-01-11,53,799
52812,2016-01-11,54,827
52813,2016-01-12,1,1744
52814,2016-01-12,2,1863
52815,2016-01-12,3,2804
52816,2016-01-12,4,1367
52817,2016-01-12,5,1176
52818,2016-01-12,6,1599
52819,2016-01-12,7,1706
52820,2016-01-12,8,2562
52821,2016-01-12,9,1782
52822,2016-01-12,10,901
52823,2016-01-12,11,2100
52824,2016-01-12,12,1134
52825,2016-01-12,13,869
52826,2016-01-12,14,1407
52827,2016-01-12,15,1488
52828,2016-01-12,16,759
52829,2016-01-12,17,1361
52830,2016-01-12,18,1395
52831,2016-01-12,19,1068
52832,2016-01-12,20,1279
52833,2016-01-12,21,916
52834,2016-01-12,22,581
52835,2016-01-12,23,1040
52836,2016-01-12,24,2098
52837,2016-01-12,25,645
52838,2016-01-12,26,448
52839,2016-01-12,27,1366
52840,2016-01-12,28,1126
52841,2016-01-12,29,973
52842,2016-01-12,30,670
52843,2016-01-12,31,1314
52844,2016-01-12,32,578
52845,2016-01-12,33,998
52846,2016-01-12,34,2027
52847,2016-01-12,35,638
52848,2016-01-12,36,1179
52849,2016-01-12,37,1359
52850,2016-01-12,38,1333
52851,2016-01-12,39,1292
52852,2016-01-12,40,1385
52853,2016-01-12,41,924
52854,2016-01-12,42,807
52855,2016-01-12,43,1225
52856,2016-01-12,44,3743
52857,2016-01-12,45,3103
52858,2016-01-12,46,2674
52859,2016-01-12,47,3268
52860,2016-01-12,48,2158
52861,2016-01-12,49,2428
52862,2016-01-12,50,2066
52863,2016-01-12,51,1489
52864,2016-01-12,53,697
52865,2016-01-12,54,784
52866,2016-01-13,1,1729
52867,2016-01-13,2,1816
52868,2016-01-13,3,2985
52869,2016-01-13,4,1415
52870,2016-01-13,5,1260
52871,2016-01-13,6,1546
52872,2016-01-13,7,1682
52873,2016-01-13,8,2692
52874,2016-01-13,9,1656
52875,2016-01-13,10,698
52876,2016-01-13,11,1854
52877,2016-01-13,12,1181
52878,2016-01-13,13,755
52879,2016-01-13,14,1155
52880,2016-01-13,15,1222
52881,2016-01-13,16,693
52882,2016-01-13,17,1053
52883,2016-01-13,18,1087
52884,2016-01-13,19,1047
52885,2016-01-13,20,1110
52886,2016-01-13,21,757
52887,2016-01-13,22,534
52888,2016-01-13,23,1069
52889,2016-01-13,24,2472
52890,2016-01-13,25,734
52891,2016-01-13,26,469
52892,2016-01-13,27,1510
52893,2016-01-13,28,984
52894,2016-01-13,29,922
52895,2016-01-13,30,680
52896,2016-01-13,31,1172
52897,2016-01-13,32,573
52898,2016-01-13,33,827
52899,2016-01-13,34,1866
52900,2016-01-13,35,567
52901,2016-01-13,36,1039
52902,2016-01-13,37,1493
52903,2016-01-13,38,1346
52904,2016-01-13,39,1102
52905,2016-01-13,40,1247
52906,2016-01-13,41,986
52907,2016-01-13,42,881
52908,2016-01-13,43,1097
52909,2016-01-13,44,3956
52910,2016-01-13,45,3078
52911,2016-01-13,46,2713
52912,2016-01-13,47,3407
52913,2016-01-13,48,2238
52914,2016-01-13,49,2666
52915,2016-01-13,50,1938
52916,2016-01-13,51,1760
52917,2016-01-13,53,824
52918,2016-01-13,54,674
52919,2016-01-14,1,1782
52920,2016-01-14,2,1755
52921,2016-01-14,3,2830
52922,2016-01-14,4,1308
52923,2016-01-14,5,1191
52924,2016-01-14,6,1615
52925,2016-01-14,7,1774
52926,2016-01-14,8,2676
52927,2016-01-14,9,1708
52928,2016-01-14,10,796
52929,2016-01-14,11,1928
52930,2016-01-14,12,1159
52931,2016-01-14,13,825
52932,2016-01-14,14,1267
52933,2016-01-14,15,1334
52934,2016-01-14,16,678
52935,2016-01-14,17,1134
52936,2016-01-14,18,1244
52937,2016-01-14,19,959
52938,2016-01-14,20,1279
52939,2016-01-14,21,797
52940,2016-01-14,22,549
52941,2016-01-14,23,970
52942,2016-01-14,24,2214
52943,2016-01-14,25,616
52944,2016-01-14,26,449
52945,2016-01-14,27,1271
52946,2016-01-14,28,989
52947,2016-01-14,29,955
52948,2016-01-14,30,734
52949,2016-01-14,31,1252
52950,2016-01-14,32,580
52951,2016-01-14,33,824
52952,2016-01-14,34,1812
52953,2016-01-14,35,590
52954,2016-01-14,36,1004
52955,2016-01-14,37,1429
52956,2016-01-14,38,1300
52957,2016-01-14,39,1208
52958,2016-01-14,40,1201
52959,2016-01-14,41,865
52960,2016-01-14,42,861
52961,2016-01-14,43,1173
52962,2016-01-14,44,3784
52963,2016-01-14,45,2911
52964,2016-01-14,46,2683
52965,2016-01-14,47,3130
52966,2016-01-14,48,2277
52967,2016-01-14,49,2397
52968,2016-01-14,50,2047
52969,2016-01-14,51,1448
52970,2016-01-14,53,658
52971,2016-01-14,54,689
52972,2016-01-15,1,1872
52973,2016-01-15,2,1999
52974,2016-01-15,3,3251
52975,2016-01-15,4,1510
52976,2016-01-15,5,1337
52977,2016-01-15,6,1759
52978,2016-01-15,7,2035
52979,2016-01-15,8,2843
52980,2016-01-15,9,1839
52981,2016-01-15,10,762
52982,2016-01-15,11,2032
52983,2016-01-15,12,1162
52984,2016-01-15,13,716
52985,2016-01-15,14,1126
52986,2016-01-15,15,1278
52987,2016-01-15,16,708
52988,2016-01-15,17,1127
52989,2016-01-15,18,1202
52990,2016-01-15,19,1068
52991,2016-01-15,20,1272
52992,2016-01-15,21,906
52993,2016-01-15,22,570
52994,2016-01-15,23,1030
52995,2016-01-15,24,2523
52996,2016-01-15,25,1006
52997,2016-01-15,26,589
52998,2016-01-15,27,1437
52999,2016-01-15,28,1084
53000,2016-01-15,29,932
53001,2016-01-15,30,726
53002,2016-01-15,31,1332
53003,2016-01-15,32,524
53004,2016-01-15,33,850
53005,2016-01-15,34,2311
53006,2016-01-15,35,628
53007,2016-01-15,36,1078
53008,2016-01-15,37,1615
53009,2016-01-15,38,1418
53010,2016-01-15,39,1305
53011,2016-01-15,40,1255
53012,2016-01-15,41,1014
53013,2016-01-15,42,1005
53014,2016-01-15,43,1220
53015,2016-01-15,44,4416
53016,2016-01-15,45,3741
53017,2016-01-15,46,2977
53018,2016-01-15,47,3393
53019,2016-01-15,48,2660
53020,2016-01-15,49,2884
53021,2016-01-15,50,2290
53022,2016-01-15,51,1799
53023,2016-01-15,53,925
53024,2016-01-15,54,764
53025,2016-01-16,1,1329
53026,2016-01-16,2,2157
53027,2016-01-16,3,3869
53028,2016-01-16,4,1724
53029,2016-01-16,5,1349
53030,2016-01-16,6,2268
53031,2016-01-16,7,1884
53032,2016-01-16,8,2955
53033,2016-01-16,9,2349
53034,2016-01-16,10,1054
53035,2016-01-16,11,2516
53036,2016-01-16,12,1369
53037,2016-01-16,13,1178
53038,2016-01-16,14,1678
53039,2016-01-16,15,1296
53040,2016-01-16,16,814
53041,2016-01-16,17,1593
53042,2016-01-16,18,1215
53043,2016-01-16,19,1586
53044,2016-01-16,20,1646
53045,2016-01-16,21,1164
53046,2016-01-16,22,693
53047,2016-01-16,23,1095
53048,2016-01-16,24,2349
53049,2016-01-16,25,1380
53050,2016-01-16,26,649
53051,2016-01-16,27,1918
53052,2016-01-16,28,1370
53053,2016-01-16,29,1244
53054,2016-01-16,30,692
53055,2016-01-16,31,1510
53056,2016-01-16,32,698
53057,2016-01-16,33,1095
53058,2016-01-16,34,2490
53059,2016-01-16,35,771
53060,2016-01-16,36,1194
53061,2016-01-16,37,1590
53062,2016-01-16,38,2155
53063,2016-01-16,39,1700
53064,2016-01-16,40,1367
53065,2016-01-16,41,1151
53066,2016-01-16,42,1289
53067,2016-01-16,43,1248
53068,2016-01-16,44,5207
53069,2016-01-16,45,4564
53070,2016-01-16,46,4349
53071,2016-01-16,47,4885
53072,2016-01-16,48,3763
53073,2016-01-16,49,3469
53074,2016-01-16,50,2913
53075,2016-01-16,51,1967
53076,2016-01-16,53,1118
53077,2016-01-16,54,822
53078,2016-01-17,1,513
53079,2016-01-17,2,2153
53080,2016-01-17,3,3712
53081,2016-01-17,4,1788
53082,2016-01-17,5,1173
53083,2016-01-17,6,2260
53084,2016-01-17,7,1632
53085,2016-01-17,8,2634
53086,2016-01-17,9,2286
53087,2016-01-17,10,902
53088,2016-01-17,11,2627
53089,2016-01-17,12,1287
53090,2016-01-17,13,892
53091,2016-01-17,14,1032
53092,2016-01-17,15,1034
53093,2016-01-17,16,940
53094,2016-01-17,17,1642
53095,2016-01-17,18,1306
53096,2016-01-17,19,1172
53097,2016-01-17,20,2159
53098,2016-01-17,21,1440
53099,2016-01-17,22,702
53100,2016-01-17,23,972
53101,2016-01-17,24,1794
53102,2016-01-17,25,793
53103,2016-01-17,26,541
53104,2016-01-17,27,1801
53105,2016-01-17,28,1657
53106,2016-01-17,29,1329
53107,2016-01-17,30,691
53108,2016-01-17,31,1631
53109,2016-01-17,32,661
53110,2016-01-17,33,1079
53111,2016-01-17,34,2119
53112,2016-01-17,35,788
53113,2016-01-17,36,1127
53114,2016-01-17,37,1130
53115,2016-01-17,38,1897
53116,2016-01-17,39,1574
53117,2016-01-17,40,1221
53118,2016-01-17,41,1238
53119,2016-01-17,42,1176
53120,2016-01-17,43,1373
53121,2016-01-17,44,5009
53122,2016-01-17,45,4508
53123,2016-01-17,46,4470
53124,2016-01-17,47,5034
53125,2016-01-17,48,4016
53126,2016-01-17,49,3337
53127,2016-01-17,50,2904
53128,2016-01-17,51,1810
53129,2016-01-17,53,1059
53130,2016-01-17,54,1130
53131,2016-01-18,1,1854
53132,2016-01-18,2,1852
53133,2016-01-18,3,3079
53134,2016-01-18,4,1340
53135,2016-01-18,5,1343
53136,2016-01-18,6,1710
53137,2016-01-18,7,1893
53138,2016-01-18,8,2592
53139,2016-01-18,9,1995
53140,2016-01-18,10,926
53141,2016-01-18,11,2051
53142,2016-01-18,12,1229
53143,2016-01-18,13,923
53144,2016-01-18,14,1400
53145,2016-01-18,15,1442
53146,2016-01-18,16,787
53147,2016-01-18,17,1307
53148,2016-01-18,18,1230
53149,2016-01-18,19,1129
53150,2016-01-18,20,1241
53151,2016-01-18,21,938
53152,2016-01-18,22,622
53153,2016-01-18,23,931
53154,2016-01-18,24,2320
53155,2016-01-18,25,696
53156,2016-01-18,26,528
53157,2016-01-18,27,1437
53158,2016-01-18,28,1163
53159,2016-01-18,29,959
53160,2016-01-18,30,712
53161,2016-01-18,31,1357
53162,2016-01-18,32,566
53163,2016-01-18,33,975
53164,2016-01-18,34,2102
53165,2016-01-18,35,697
53166,2016-01-18,36,1032
53167,2016-01-18,37,1412
53168,2016-01-18,38,1393
53169,2016-01-18,39,1318
53170,2016-01-18,40,1454
53171,2016-01-18,41,1010
53172,2016-01-18,42,909
53173,2016-01-18,43,1243
53174,2016-01-18,44,4025
53175,2016-01-18,45,3433
53176,2016-01-18,46,2972
53177,2016-01-18,47,3619
53178,2016-01-18,48,2477
53179,2016-01-18,49,2614
53180,2016-01-18,50,2080
53181,2016-01-18,51,1512
53182,2016-01-18,53,793
53183,2016-01-18,54,864
53184,2016-01-19,1,1718
53185,2016-01-19,2,1831
53186,2016-01-19,3,2699
53187,2016-01-19,4,1358
53188,2016-01-19,5,1177
53189,2016-01-19,6,1632
53190,2016-01-19,7,1706
53191,2016-01-19,8,2451
53192,2016-01-19,9,1868
53193,2016-01-19,10,886
53194,2016-01-19,11,2074
53195,2016-01-19,12,1144
53196,2016-01-19,13,849
53197,2016-01-19,14,1362
53198,2016-01-19,15,1425
53199,2016-01-19,16,733
53200,2016-01-19,17,1272
53201,2016-01-19,18,1315
53202,2016-01-19,19,1057
53203,2016-01-19,20,1173
53204,2016-01-19,21,843
53205,2016-01-19,22,624
53206,2016-01-19,23,1014
53207,2016-01-19,24,1942
53208,2016-01-19,25,661
53209,2016-01-19,26,396
53210,2016-01-19,27,1307
53211,2016-01-19,28,1032
53212,2016-01-19,29,938
53213,2016-01-19,30,585
53214,2016-01-19,31,1382
53215,2016-01-19,32,503
53216,2016-01-19,33,940
53217,2016-01-19,34,1904
53218,2016-01-19,35,717
53219,2016-01-19,36,1176
53220,2016-01-19,37,1305
53221,2016-01-19,38,1238
53222,2016-01-19,39,1276
53223,2016-01-19,40,1393
53224,2016-01-19,41,880
53225,2016-01-19,42,845
53226,2016-01-19,43,1172
53227,2016-01-19,44,3844
53228,2016-01-19,45,2875
53229,2016-01-19,46,2563
53230,2016-01-19,47,3360
53231,2016-01-19,48,2308
53232,2016-01-19,49,2502
53233,2016-01-19,50,1984
53234,2016-01-19,51,1390
53235,2016-01-19,53,680
53236,2016-01-19,54,783
53237,2016-01-20,1,1885
53238,2016-01-20,2,2029
53239,2016-01-20,3,3079
53240,2016-01-20,4,1598
53241,2016-01-20,5,1329
53242,2016-01-20,6,1859
53243,2016-01-20,7,2024
53244,2016-01-20,8,2866
53245,2016-01-20,9,1848
53246,2016-01-20,10,889
53247,2016-01-20,11,2009
53248,2016-01-20,12,1129
53249,2016-01-20,13,796
53250,2016-01-20,14,1334
53251,2016-01-20,15,1413
53252,2016-01-20,16,693
53253,2016-01-20,17,1276
53254,2016-01-20,18,1265
53255,2016-01-20,19,1079
53256,2016-01-20,20,1256
53257,2016-01-20,21,836
53258,2016-01-20,22,593
53259,2016-01-20,23,1037
53260,2016-01-20,24,2609
53261,2016-01-20,25,806
53262,2016-01-20,26,547
53263,2016-01-20,27,1579
53264,2016-01-20,28,1149
53265,2016-01-20,29,1015
53266,2016-01-20,30,776
53267,2016-01-20,31,1220
53268,2016-01-20,32,582
53269,2016-01-20,33,943
53270,2016-01-20,34,1997
53271,2016-01-20,35,589
53272,2016-01-20,36,1042
53273,2016-01-20,37,1528
53274,2016-01-20,38,1513
53275,2016-01-20,39,1218
53276,2016-01-20,40,1357
53277,2016-01-20,41,1047
53278,2016-01-20,42,1066
53279,2016-01-20,43,1147
53280,2016-01-20,44,4337
53281,2016-01-20,45,3435
53282,2016-01-20,46,2987
53283,2016-01-20,47,3620
53284,2016-01-20,48,2576
53285,2016-01-20,49,2800
53286,2016-01-20,50,2075
53287,2016-01-20,51,1824
53288,2016-01-20,53,817
53289,2016-01-20,54,666
53290,2016-01-21,1,1667
53291,2016-01-21,2,1716
53292,2016-01-21,3,2693
53293,2016-01-21,4,1332
53294,2016-01-21,5,1222
53295,2016-01-21,6,1531
53296,2016-01-21,7,1684
53297,2016-01-21,8,2393
53298,2016-01-21,9,1728
53299,2016-01-21,10,752
53300,2016-01-21,11,1945
53301,2016-01-21,12,1178
53302,2016-01-21,13,776
53303,2016-01-21,14,1329
53304,2016-01-21,15,1361
53305,2016-01-21,16,724
53306,2016-01-21,17,1134
53307,2016-01-21,18,1191
53308,2016-01-21,19,1000
53309,2016-01-21,20,1171
53310,2016-01-21,21,805
53311,2016-01-21,22,595
53312,2016-01-21,23,943
53313,2016-01-21,24,2242
53314,2016-01-21,25,692
53315,2016-01-21,26,430
53316,2016-01-21,27,1343
53317,2016-01-21,28,1017
53318,2016-01-21,29,973
53319,2016-01-21,30,722
53320,2016-01-21,31,1204
53321,2016-01-21,32,604
53322,2016-01-21,33,843
53323,2016-01-21,34,1940
53324,2016-01-21,35,638
53325,2016-01-21,36,993
53326,2016-01-21,37,1424
53327,2016-01-21,38,1277
53328,2016-01-21,39,1245
53329,2016-01-21,40,1163
53330,2016-01-21,41,902
53331,2016-01-21,42,918
53332,2016-01-21,43,1275
53333,2016-01-21,44,3534
53334,2016-01-21,45,2833
53335,2016-01-21,46,2615
53336,2016-01-21,47,3200
53337,2016-01-21,48,2186
53338,2016-01-21,49,2420
53339,2016-01-21,50,1857
